"ENSG00000261530","XM_005263190","BTC"
"ENSG00000170523","XM_005275721","KRT83"
"ENSG00000165476","XM_005269620","REEP3"
"ENSG00000054965","XM_005273852","FAM168A"
"ENSG00000054965","XM_005273853","FAM168A"
"ENSG00000158458","XM_005268533","NRG2"
"ENSG00000141378","XM_005257447","PTRH2"
"ENSG00000158458","XM_005268535","NRG2"
"ENSG00000158458","XM_005268534","NRG2"
"ENSG00000126259","XM_005259309","KIRREL2"
"ENSG00000196968","XM_005269588","FUT11"
"ENSG00000196968","XM_005269587","FUT11"
"ENSG00000175215","XM_005268556","CTDSP2"
"ENSG00000117009","XM_005273337","KMO"
"ENSG00000126259","XM_005259307","KIRREL2"
"ENSG00000155629","XM_005269500","PIK3AP1"
"ENSG00000155629","XM_005269499","PIK3AP1"
"ENSG00000155629","XM_005269498","PIK3AP1"
"ENSG00000170854","XM_005247838","MINA"
"ENSG00000086598","XM_005253544","TMED2"
"ENSG00000087206","XM_005265930","UIMC1"
"ENSG00000087206","XM_005265933","UIMC1"
"ENSG00000087206","XM_005265932","UIMC1"
"ENSG00000123240","XM_005252338","OPTN"
"ENSG00000123240","XM_005252336","OPTN"
"ENSG00000076706","XM_005271552","MCAM"
"ENSG00000109339","XM_005263129","MAPK10"
"ENSG00000109339","XM_005263130","MAPK10"
"ENSG00000116288","XM_005263425","PARK7"
"ENSG00000116288","XM_005263424","PARK7"
"ENSG00000123240","XM_005252337","OPTN"
"ENSG00000123240","XM_005252335","OPTN"
"ENSG00000229684","XM_005275518","TUBB"
"ENSG00000229684","XM_005275222","TUBB"
"ENSG00000229684","XM_005275083","TUBB"
"ENSG00000229684","XM_005274926","TUBB"
"ENSG00000229684","XM_005274839","TUBB"
"ENSG00000229684","XM_005248883","TUBB"
"ENSG00000263162","XM_005268281","HERC2"
"ENSG00000263162","XM_005268280","HERC2"
"ENSG00000263162","XM_005268279","HERC2"
"ENSG00000263162","XM_005268278","HERC2"
"ENSG00000263162","XM_005268277","HERC2"
"ENSG00000263162","XM_005268276","HERC2"
"ENSG00000263162","XM_005268275","HERC2"
"ENSG00000196376","XM_005266865","SLC35F1"
"ENSG00000183230","XM_005269717","CTNNA3"
"ENSG00000145982","XM_005248811","FARS2"
"ENSG00000078699","XM_005260615","CBFA2T2"
"ENSG00000145982","XM_005248812","FARS2"
"ENSG00000135605","XM_005248123","TEC"
"ENSG00000078699","XM_005260614","CBFA2T2"
"ENSG00000033867","XM_005265603","SLC4A7"
"ENSG00000033867","XM_005265602","SLC4A7"
"ENSG00000033867","XM_005265600","SLC4A7"
"ENSG00000033867","XM_005265599","SLC4A7"
"ENSG00000033867","XM_005265598","SLC4A7"
"ENSG00000033867","XM_005265597","SLC4A7"
"ENSG00000033867","XM_005265593","SLC4A7"
"ENSG00000033867","XM_005265592","SLC4A7"
"ENSG00000173175","XM_005247079","ADCY5"
"ENSG00000173040","XM_005247939","EVC2"
"ENSG00000087085","XM_005250359","ACHE"
"ENSG00000087085","XM_005250358","ACHE"
"ENSG00000105290","XM_005258845","APLP1"
"ENSG00000157224","XM_005250684","CLDN12"
"ENSG00000223953","XM_005271689","C1QTNF5"
"ENSG00000105576","XM_005259882","TNPO2"
"ENSG00000105576","XM_005259881","TNPO2"
"ENSG00000105576","XM_005259880","TNPO2"
"ENSG00000105576","XM_005259879","TNPO2"
"ENSG00000105576","XM_005259883","TNPO2"
"ENSG00000087085","XM_005250357","ACHE"
"ENSG00000157224","XM_005250685","CLDN12"
"ENSG00000135443","XM_005268865","KRT85"
"ENSG00000113161","XM_005248492","HMGCR"
"ENSG00000033867","XM_005265601","SLC4A7"
"ENSG00000235718","XM_005271689","MFRP"
"ENSG00000148053","XM_005252006","NTRK2"
"ENSG00000235718","XM_005271690","MFRP"
"ENSG00000105993","XM_005249517","DNAJB6"
"ENSG00000105993","XM_005249515","DNAJB6"
"ENSG00000115365","XM_005246243","LANCL1"
"ENSG00000111860","XM_005266972","CEP85L"
"ENSG00000111860","XM_005266971","CEP85L"
"ENSG00000111860","XM_005266970","CEP85L"
"ENSG00000163214","XM_005264635","DHX57"
"ENSG00000062716","XM_005257711","VMP1"
"ENSG00000062716","XM_005257710","VMP1"
"ENSG00000153936","XM_005271353","HS2ST1"
"ENSG00000148053","XM_005252007","NTRK2"
"ENSG00000198951","XM_005261617","NAGA"
"ENSG00000198951","XM_005261616","NAGA"
"ENSG00000198951","XM_005261615","NAGA"
"ENSG00000164258","XM_005248525","NDUFS4"
"ENSG00000105993","XM_005249518","DNAJB6"
"ENSG00000263298","XM_005246930","ABCB11"
"ENSG00000140365","XM_005254514","COMMD4"
"ENSG00000140365","XM_005254515","COMMD4"
"ENSG00000177096","XM_005261373","FAM109B"
"ENSG00000143013","XM_005271291","LMO4"
"ENSG00000140365","XM_005254512","COMMD4"
"ENSG00000140365","XM_005254513","COMMD4"
"ENSG00000185305","XM_005248550","ARL15"
"ENSG00000185305","XM_005248549","ARL15"
"ENSG00000171316","XM_005251267","CHD7"
"ENSG00000171316","XM_005251266","CHD7"
"ENSG00000183172","XM_005278355","SMDT1"
"ENSG00000183172","XM_005276958","SMDT1"
"ENSG00000183172","XM_005261830","SMDT1"
"ENSG00000103479","XM_005256083","RBL2"
"ENSG00000120903","XM_005273396","CHRNA2"
"ENSG00000196428","XM_005247920","TSC22D2"
"ENSG00000021300","XM_005274130","PLEKHB1"
"ENSG00000120903","XM_005273397","CHRNA2"
"ENSG00000204568","XM_005275534","MRPS18B"
"ENSG00000204568","XM_005275374","MRPS18B"
"ENSG00000204568","XM_005275236","MRPS18B"
"ENSG00000204568","XM_005275098","MRPS18B"
"ENSG00000204568","XM_005274944","MRPS18B"
"ENSG00000204568","XM_005272798","MRPS18B"
"ENSG00000204568","XM_005249030","MRPS18B"
"ENSG00000036672","XM_005271722","USP2"
"ENSG00000036672","XM_005271721","USP2"
"ENSG00000174371","XM_005273350","EXO1"
"ENSG00000111364","XM_005253591","DDX55"
"ENSG00000197769","XM_005273139","MAP1LC3C"
"ENSG00000239329","XM_005275538","HLA-DMB"
"ENSG00000239329","XM_005275380","HLA-DMB"
"ENSG00000239329","XM_005275241","HLA-DMB"
"ENSG00000239329","XM_005275103","HLA-DMB"
"ENSG00000239329","XM_005274948","HLA-DMB"
"ENSG00000239329","XM_005249045","HLA-DMB"
"ENSG00000178996","XM_005248417","SNX18"
"ENSG00000239329","XM_005275381","HLA-DMB"
"ENSG00000239329","XM_005275104","HLA-DMB"
"ENSG00000239329","XM_005274949","HLA-DMB"
"ENSG00000197555","XM_005267518","SIPA1L1"
"ENSG00000116285","XM_005263477","ERRFI1"
"ENSG00000188596","XM_005276423","C12orf55"
"ENSG00000188596","XM_005269265","C12orf55"
"ENSG00000188596","XM_005275724","C12orf55"
"ENSG00000197943","XM_005255985","PLCG2"
"ENSG00000197555","XM_005267515","SIPA1L1"
"ENSG00000197555","XM_005267516","SIPA1L1"
"ENSG00000197555","XM_005267514","SIPA1L1"
"ENSG00000197555","XM_005267520","SIPA1L1"
"ENSG00000197555","XM_005267519","SIPA1L1"
"ENSG00000197555","XM_005267521","SIPA1L1"
"ENSG00000172465","XM_005262225","TCEAL1"
"ENSG00000181704","XM_005262258","YIPF6"
"ENSG00000180287","XM_005273084","PLD5"
"ENSG00000166676","XM_005255563","TVP23A"
"ENSG00000166676","XM_005255564","TVP23A"
"ENSG00000162426","XM_005263467","SLC45A1"
"ENSG00000214655","XM_005269654","ZSWIM8"
"ENSG00000214655","XM_005269653","ZSWIM8"
"ENSG00000214655","XM_005269651","ZSWIM8"
"ENSG00000145901","XM_005268355","TNIP1"
"ENSG00000214655","XM_005269652","ZSWIM8"
"ENSG00000106541","XM_005249581","AGR2"
"ENSG00000166971","XM_005256094","AKTIP"
"ENSG00000166971","XM_005256098","AKTIP"
"ENSG00000166971","XM_005256097","AKTIP"
"ENSG00000166971","XM_005256096","AKTIP"
"ENSG00000141551","XM_005256337","CSNK1D"
"ENSG00000169894","XM_005276299","MUC3A"
"ENSG00000169894","XM_001725354","MUC3A"
"ENSG00000169894","XM_005276061","MUC3A"
"ENSG00000099817","XM_005259578","POLR2E"
"ENSG00000072840","XM_005247952","EVC"
"ENSG00000167604","XM_005259339","NFKBID"
"ENSG00000114902","XM_005265093","SPCS1"
"ENSG00000065243","XM_005271033","PKN2"
"ENSG00000196208","XM_005246196","GREB1"
"ENSG00000196208","XM_005246195","GREB1"
"ENSG00000196208","XM_005246194","GREB1"
"ENSG00000196208","XM_005246193","GREB1"
"ENSG00000196208","XM_005246192","GREB1"
"ENSG00000128422","XM_005257350","KRT17"
"ENSG00000196208","XM_005246199","GREB1"
"ENSG00000139835","XM_005268333","GRTP1"
"ENSG00000196208","XM_005246198","GREB1"
"ENSG00000139835","XM_005268334","GRTP1"
"ENSG00000139835","XM_005268335","GRTP1"
"ENSG00000135049","XM_005251849","AGTPBP1"
"ENSG00000135049","XM_005251848","AGTPBP1"
"ENSG00000135049","XM_005251847","AGTPBP1"
"ENSG00000196208","XM_005246197","GREB1"
"ENSG00000135049","XM_005251846","AGTPBP1"
"ENSG00000039987","XM_005259963","BEST2"
"ENSG00000118432","XM_005248650","CNR1"
"ENSG00000118432","XM_005248651","CNR1"
"ENSG00000118432","XM_005248649","CNR1"
"ENSG00000243189","XM_005275537","HLA-DMA"
"ENSG00000243189","XM_005275379","HLA-DMA"
"ENSG00000243189","XM_005275240","HLA-DMA"
"ENSG00000243189","XM_005275102","HLA-DMA"
"ENSG00000243189","XM_005272802","HLA-DMA"
"ENSG00000243189","XM_005274850","HLA-DMA"
"ENSG00000082269","XM_005248747","FAM135A"
"ENSG00000082269","XM_005248745","FAM135A"
"ENSG00000179583","XM_005255321","CIITA"
"ENSG00000179583","XM_005255320","CIITA"
"ENSG00000243189","XM_005275536","HLA-DMA"
"ENSG00000243189","XM_005275378","HLA-DMA"
"ENSG00000243189","XM_005275239","HLA-DMA"
"ENSG00000243189","XM_005275101","HLA-DMA"
"ENSG00000243189","XM_005274947","HLA-DMA"
"ENSG00000243189","XM_005272801","HLA-DMA"
"ENSG00000243189","XM_005274849","HLA-DMA"
"ENSG00000179583","XM_005255324","CIITA"
"ENSG00000114904","XM_005265413","NEK4"
"ENSG00000142599","XM_005263465","RERE"
"ENSG00000142599","XM_005263464","RERE"
"ENSG00000150401","XM_005268321","DCUN1D2"
"ENSG00000150401","XM_005268320","DCUN1D2"
"ENSG00000142599","XM_005263466","RERE"
"ENSG00000082269","XM_005248750","FAM135A"
"ENSG00000184860","XM_005256257","SDR42E1"
"ENSG00000228273","XM_001718671","MUC3A"
"ENSG00000173467","XM_005249627","AGR3"
"ENSG00000156920","XM_005262367","GPR112"
"ENSG00000137343","XM_005275313","ATAT1"
"ENSG00000137343","XM_005275191","ATAT1"
"ENSG00000137343","XM_005249420","ATAT1"
"ENSG00000135040","XM_005252125","NAA35"
"ENSG00000135040","XM_005252126","NAA35"
"ENSG00000135040","XM_005252127","NAA35"
"ENSG00000197837","XM_005253301","HIST4H4"
"ENSG00000113761","XM_005265862","ZNF346"
"ENSG00000113761","XM_005265860","ZNF346"
"ENSG00000102239","XM_005262465","BRS3"
"ENSG00000102239","XM_005262464","BRS3"
"ENSG00000113761","XM_005265861","ZNF346"
"ENSG00000150403","XM_005268319","TMCO3"
"ENSG00000095066","XM_005259875","HOOK2"
"ENSG00000095066","XM_005259874","HOOK2"
"ENSG00000095066","XM_005259873","HOOK2"
"ENSG00000137343","XM_005275614","ATAT1"
"ENSG00000137343","XM_005275483","ATAT1"
"ENSG00000137343","XM_005275310","ATAT1"
"ENSG00000137343","XM_005275188","ATAT1"
"ENSG00000137343","XM_005275053","ATAT1"
"ENSG00000137343","XM_005272898","ATAT1"
"ENSG00000137343","XM_005249417","ATAT1"
"ENSG00000204314","XM_005275623","PRRT1"
"ENSG00000204314","XM_005275489","PRRT1"
"ENSG00000204314","XM_005275194","PRRT1"
"ENSG00000204314","XM_005275062","PRRT1"
"ENSG00000204314","XM_005274897","PRRT1"
"ENSG00000173801","XM_005277014","JUP"
"ENSG00000173801","XM_005257313","JUP"
"ENSG00000173801","XM_005277022","JUP"
"ENSG00000173801","XM_005277021","JUP"
"ENSG00000173801","XM_005277020","JUP"
"ENSG00000173801","XM_005277019","JUP"
"ENSG00000173801","XM_005277018","JUP"
"ENSG00000173801","XM_005277017","JUP"
"ENSG00000173801","XM_005277016","JUP"
"ENSG00000173801","XM_005277015","JUP"
"ENSG00000173801","XM_005257321","JUP"
"ENSG00000173801","XM_005257320","JUP"
"ENSG00000173801","XM_005257319","JUP"
"ENSG00000173801","XM_005257318","JUP"
"ENSG00000173801","XM_005257317","JUP"
"ENSG00000173801","XM_005257316","JUP"
"ENSG00000173801","XM_005257315","JUP"
"ENSG00000173801","XM_005257314","JUP"
"ENSG00000115526","XM_005264074","CHST10"
"ENSG00000115526","XM_005264073","CHST10"
"ENSG00000111877","XM_005266902","MCM9"
"ENSG00000111877","XM_005266900","MCM9"
"ENSG00000111877","XM_005266899","MCM9"
"ENSG00000111877","XM_005266896","MCM9"
"ENSG00000111877","XM_005266897","MCM9"
"ENSG00000102241","XM_005262404","HTATSF1"
"ENSG00000108423","XM_005257428","TUBD1"
"ENSG00000100207","XM_005276955","TCF20"
"ENSG00000100207","XM_005261722","TCF20"
"ENSG00000100207","XM_005276957","TCF20"
"ENSG00000100207","XM_005276956","TCF20"
"ENSG00000100207","XM_005261723","TCF20"
"ENSG00000100207","XM_005261724","TCF20"
"ENSG00000198176","XM_005268328","TFDP1"
"ENSG00000198176","XM_005268326","TFDP1"
"ENSG00000198176","XM_005268327","TFDP1"
"ENSG00000135052","XM_005252043","GOLM1"
"ENSG00000198176","XM_005268329","TFDP1"
"ENSG00000121753","XM_005271069","BAI2"
"ENSG00000111880","XM_005248767","RNGTT"
"ENSG00000172301","XM_005258001","COPRS"
"ENSG00000121753","XM_005271068","BAI2"
"ENSG00000172301","XM_005258000","COPRS"
"ENSG00000121753","XM_005271064","BAI2"
"ENSG00000121753","XM_005271065","BAI2"
"ENSG00000121753","XM_005271061","BAI2"
"ENSG00000181392","XM_005258603","SYNE4"
"ENSG00000142530","XM_005258472","FAM71E1"
"ENSG00000181392","XM_005258598","SYNE4"
"ENSG00000121753","XM_005271062","BAI2"
"ENSG00000058091","XM_005250439","CDK14"
"ENSG00000058091","XM_005250438","CDK14"
"ENSG00000058091","XM_005250436","CDK14"
"ENSG00000058091","XM_005250435","CDK14"
"ENSG00000048405","XM_005250181","ZNF800"
"ENSG00000054282","XM_005273016","SDCCAG8"
"ENSG00000184497","XM_005272414","TMEM255B"
"ENSG00000121753","XM_005271067","BAI2"
"ENSG00000121753","XM_005271063","BAI2"
"ENSG00000135070","XM_005252249","ISCA1"
"ENSG00000096717","XM_005269662","SIRT1"
"ENSG00000054282","XM_005273020","SDCCAG8"
"ENSG00000054282","XM_005273018","SDCCAG8"
"ENSG00000054282","XM_005273013","SDCCAG8"
"ENSG00000054282","XM_005273023","SDCCAG8"
"ENSG00000054282","XM_005273019","SDCCAG8"
"ENSG00000228964","XM_005275535","HLA-B"
"ENSG00000096717","XM_005269663","SIRT1"
"ENSG00000234370","XM_005275237","GTF2H4"
"ENSG00000064932","XM_005259519","SBNO2"
"ENSG00000064932","XM_005259520","SBNO2"
"ENSG00000168646","XM_005257716","AXIN2"
"ENSG00000168646","XM_005257718","AXIN2"
"ENSG00000168646","XM_005257717","AXIN2"
"ENSG00000168646","XM_005257719","AXIN2"
"ENSG00000103494","XM_005255867","RPGRIP1L"
"ENSG00000103494","XM_005255870","RPGRIP1L"
"ENSG00000103494","XM_005255869","RPGRIP1L"
"ENSG00000103494","XM_005255868","RPGRIP1L"
"ENSG00000130052","XM_005262314","STARD8"
"ENSG00000130052","XM_005262315","STARD8"
"ENSG00000235568","XM_005261374","NFAM1"
"ENSG00000100813","XM_005267418","ACIN1"
"ENSG00000182108","XM_005255266","DEXI"
"ENSG00000198920","XM_005256885","KIAA0753"
"ENSG00000198920","XM_005256883","KIAA0753"
"ENSG00000198920","XM_005256880","KIAA0753"
"ENSG00000198920","XM_005256879","KIAA0753"
"ENSG00000198920","XM_005256882","KIAA0753"
"ENSG00000198920","XM_005256881","KIAA0753"
"ENSG00000181215","XM_003960335","C4orf50"
"ENSG00000181215","XM_003118524","C4orf50"
"ENSG00000181215","XM_003119922","C4orf50"
"ENSG00000160867","XM_005265838","FGFR4"
"ENSG00000160867","XM_005265837","FGFR4"
"ENSG00000160867","XM_005265839","FGFR4"
"ENSG00000189306","XM_005261570","RRP7A"
"ENSG00000074800","XM_005263431","ENO1"
"ENSG00000100813","XM_005267417","ACIN1"
"ENSG00000075539","XM_005248093","FRYL"
"ENSG00000100813","XM_005267415","ACIN1"
"ENSG00000204653","XM_005259046","ASPDH"
"ENSG00000100813","XM_005267416","ACIN1"
"ENSG00000204653","XM_005259047","ASPDH"
"ENSG00000140400","XM_005254384","MAN2C1"
"ENSG00000117020","XM_005272997","AKT3"
"ENSG00000117020","XM_005272996","AKT3"
"ENSG00000117020","XM_005272995","AKT3"
"ENSG00000117020","XM_005272994","AKT3"
"ENSG00000139350","XM_005268644","NEDD1"
"ENSG00000131409","XM_005259429","LRRC4B"
"ENSG00000179456","XM_005273007","ZBTB18"
"ENSG00000179456","XM_005273006","ZBTB18"
"ENSG00000072195","XM_005246242","SPEG"
"ENSG00000072195","XM_005246241","SPEG"
"ENSG00000072195","XM_005246240","SPEG"
"ENSG00000072195","XM_005246239","SPEG"
"ENSG00000072195","XM_005246238","SPEG"
"ENSG00000072195","XM_005246237","SPEG"
"ENSG00000072195","XM_005246235","SPEG"
"ENSG00000227772","XM_005275557","MICB"
"ENSG00000167815","XM_005260041","PRDX2"
"ENSG00000038532","XM_005255216","CLEC16A"
"ENSG00000038532","XM_005255215","CLEC16A"
"ENSG00000038532","XM_005255210","CLEC16A"
"ENSG00000038532","XM_005255209","CLEC16A"
"ENSG00000239382","XM_005259359","ALKBH6"
"ENSG00000075539","XM_005248086","FRYL"
"ENSG00000075539","XM_005248087","FRYL"
"ENSG00000239382","XM_005259357","ALKBH6"
"ENSG00000239382","XM_005259358","ALKBH6"
"ENSG00000162645","XM_005270740","GBP2"
"ENSG00000111358","XM_005253568","GTF2H3"
"ENSG00000160688","XM_005245503","FLAD1"
"ENSG00000160688","XM_005245502","FLAD1"
"ENSG00000160688","XM_005245501","FLAD1"
"ENSG00000185989","XM_005266196","RASA3"
"ENSG00000185989","XM_005266195","RASA3"
"ENSG00000151067","XM_005253786","CACNA1C"
"ENSG00000151067","XM_005253785","CACNA1C"
"ENSG00000151067","XM_005253784","CACNA1C"
"ENSG00000151067","XM_005253783","CACNA1C"
"ENSG00000151067","XM_005253782","CACNA1C"
"ENSG00000151067","XM_005253781","CACNA1C"
"ENSG00000177182","XM_005251175","CLVS1"
"ENSG00000175581","XM_005274050","MRPL48"
"ENSG00000183569","XM_005261483","SERHL2"
"ENSG00000177182","XM_005251176","CLVS1"
"ENSG00000151067","XM_005253778","CACNA1C"
"ENSG00000182993","XM_005253322","C12orf60"
"ENSG00000182993","XM_005253323","C12orf60"
"ENSG00000101417","XM_005260269","PXMP4"
"ENSG00000118046","XM_005259617","STK11"
"ENSG00000137699","XM_005271490","TRIM29"
"ENSG00000137699","XM_005271488","TRIM29"
"ENSG00000137699","XM_005271487","TRIM29"
"ENSG00000083223","XM_005252208","ZCCHC6"
"ENSG00000083223","XM_005252207","ZCCHC6"
"ENSG00000083223","XM_005252205","ZCCHC6"
"ENSG00000083223","XM_005252206","ZCCHC6"
"ENSG00000152969","XM_005247946","JAKMIP1"
"ENSG00000151067","XM_005253772","CACNA1C"
"ENSG00000083223","XM_005252209","ZCCHC6"
"ENSG00000151067","XM_005253774","CACNA1C"
"ENSG00000151067","XM_005253775","CACNA1C"
"ENSG00000151067","XM_005253779","CACNA1C"
"ENSG00000152969","XM_005247947","JAKMIP1"
"ENSG00000144895","XM_005247821","EIF2A"
"ENSG00000151067","XM_005253768","CACNA1C"
"ENSG00000151067","XM_005253773","CACNA1C"
"ENSG00000110436","XM_005253067","SLC1A2"
"ENSG00000110436","XM_005253066","SLC1A2"
"ENSG00000151067","XM_005253769","CACNA1C"
"ENSG00000154240","XM_005257126","CEP112"
"ENSG00000154240","XM_005257125","CEP112"
"ENSG00000154240","XM_005257120","CEP112"
"ENSG00000151067","XM_005253777","CACNA1C"
"ENSG00000144895","XM_005247822","EIF2A"
"ENSG00000151067","XM_005253780","CACNA1C"
"ENSG00000146281","XM_005248662","PM20D2"
"ENSG00000146281","XM_005248661","PM20D2"
"ENSG00000122304","XM_005255433","PRM2"
"ENSG00000151067","XM_005253776","CACNA1C"
"ENSG00000021826","XM_005246322","CPS1"
"ENSG00000154240","XM_005257122","CEP112"
"ENSG00000151067","XM_005253771","CACNA1C"
"ENSG00000151067","XM_005253770","CACNA1C"
"ENSG00000080822","XM_005247632","CLDND1"
"ENSG00000080822","XM_005247631","CLDND1"
"ENSG00000111879","XM_005267144","FAM184A"
"ENSG00000080822","XM_005247630","CLDND1"
"ENSG00000080822","XM_005247627","CLDND1"
"ENSG00000154240","XM_005257121","CEP112"
"ENSG00000154240","XM_005257119","CEP112"
"ENSG00000080822","XM_005247629","CLDND1"
"ENSG00000179397","XM_005273089","C1orf101"
"ENSG00000080822","XM_005247628","CLDND1"
"ENSG00000111879","XM_005267142","FAM184A"
"ENSG00000111879","XM_005267143","FAM184A"
"ENSG00000080822","XM_005247634","CLDND1"
"ENSG00000131061","XM_005260584","ZNF341"
"ENSG00000159387","XM_005256137","IRX6"
"ENSG00000146276","XM_005248707","GABRR1"
"ENSG00000121644","XM_005273154","DESI2"
"ENSG00000188897","XM_005276528","CTD-3088G3.8"
"ENSG00000188897","XM_370934","CTD-3088G3.8"
"ENSG00000188897","XM_003118689","CTD-3088G3.8"
"ENSG00000188897","XM_005255733","CTD-3088G3.8"
"ENSG00000188897","XM_003119653","CTD-3088G3.8"
"ENSG00000188897","XM_005275771","CTD-3088G3.8"
"ENSG00000183347","XM_005270548","GBP6"
"ENSG00000163629","XM_005263167","PTPN13"
"ENSG00000203667","XM_005273040","COX20"
"ENSG00000140961","XM_005255918","OSGIN1"
"ENSG00000140961","XM_005255916","OSGIN1"
"ENSG00000203667","XM_005273039","COX20"
"ENSG00000140961","XM_005255917","OSGIN1"
"ENSG00000065534","XM_005247497","MYLK"
"ENSG00000130177","XM_005266204","CDC16"
"ENSG00000130177","XM_005266205","CDC16"
"ENSG00000134668","XM_005271314","SPOCD1"
"ENSG00000161681","XM_005258963","SHANK1"
"ENSG00000065534","XM_005247494","MYLK"
"ENSG00000197147","XM_005270705","LRRC8B"
"ENSG00000197147","XM_005270704","LRRC8B"
"ENSG00000197147","XM_005270702","LRRC8B"
"ENSG00000197147","XM_005270701","LRRC8B"
"ENSG00000197147","XM_005270703","LRRC8B"
"ENSG00000134668","XM_005271313","SPOCD1"
"ENSG00000169062","XM_005266203","UPF3A"
"ENSG00000169062","XM_005266202","UPF3A"
"ENSG00000065534","XM_005247496","MYLK"
"ENSG00000065534","XM_005247492","MYLK"
"ENSG00000065534","XM_005247495","MYLK"
"ENSG00000175575","XM_005274308","PAAF1"
"ENSG00000161277","XM_005258622","THAP8"
"ENSG00000164287","XM_005248450","CDC20B"
"ENSG00000198824","XM_005266197","CHAMP1"
"ENSG00000154188","XM_005250873","ANGPT1"
"ENSG00000154188","XM_005250874","ANGPT1"
"ENSG00000196730","XM_005251757","DAPK1"
"ENSG00000170485","XM_005263961","NPAS2"
"ENSG00000170485","XM_005263958","NPAS2"
"ENSG00000170485","XM_005263956","NPAS2"
"ENSG00000170485","XM_005263955","NPAS2"
"ENSG00000170485","XM_005263953","NPAS2"
"ENSG00000182732","XM_005268235","RGS6"
"ENSG00000182732","XM_005268234","RGS6"
"ENSG00000182732","XM_005268233","RGS6"
"ENSG00000182732","XM_005268231","RGS6"
"ENSG00000171492","XM_005270991","LRRC8D"
"ENSG00000182732","XM_005268236","RGS6"
"ENSG00000170485","XM_005263959","NPAS2"
